,Job Title,Rating,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,hourly,employer_provided,min_salary,max_salary,avg_salary,company_txt,job_state,same_state,age,python_yn,R_yn,spark,aws,excel
292,"Associate Scientist/Scientist, Process Analytical Technology - Small Molecule Analytical Chemistry",3.9,"South San Francisco, CA","South San Francisco, CA",10000+ employees,1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,88,162,125.0,"Genentech
", CA,1,44,0,0,0,0,1
293,Sr. Data Analyst,3.6,"Springfield, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,60,102,81.0,"MassMutual
", MA,1,169,1,0,0,0,0
294,Senior Data & Machine Learning Scientist,3.0,"Chicago, IL","Chicago, IL",501 to 1000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,100,166,133.0,"Tempus Labs
", IL,1,5,1,0,0,1,0
295,Program/Data Analyst,3.4,"Washington, DC","Fairfax, VA",10000+ employees,1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",0,0,55,99,77.0,"General Dynamics Information Technology
", DC,0,24,0,0,0,0,1
296,Data Engineer,4.1,"Herndon, VA","Herndon, VA",5001 to 10000 employees,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),-1,0,0,67,117,92.0,"ManTech
", VA,1,52,0,0,0,0,0
297,Senior Data Scientist: Causal & Predictive analytics AI Innovation Lab,3.8,"Cambridge, MA","Basel, Switzerland",10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,92,150,121.0,"Novartis
", MA,0,24,0,0,0,0,0
298,"Principal Data Engineer, Data Platform & Insights",4.0,"San Francisco, CA","San Rafael, CA",5001 to 10000 employees,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1,0,0,116,209,162.5,"Autodesk
", CA,0,38,1,0,1,0,1
299,RESEARCH SCIENTIST - BIOLOGICAL SAFETY,3.9,"San Antonio, TX","San Antonio, TX",1001 to 5000 employees,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Los Alamos National Laboratory, Battelle, SRI International",0,0,38,82,60.0,"Southwest Research Institute
", TX,1,73,0,0,0,0,0
300,Data Operations Lead,-1.0,"San Francisco, CA","San Francisco, CA",201 to 500 employees,-1,Nonprofit Organization,-1,-1,Unknown / Non-Applicable,-1,0,1,85,90,87.5,Muso, CA,1,-1,1,0,0,0,1
301,Big Data Engineer,4.4,"Indianapolis, IN","Pleasanton, CA",1 to 50 employees,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,62,119,90.5,"SpringML
", IN,0,5,1,0,1,0,0
302,Data Scientist / Machine Learning Expert,3.8,"Cambridge, MA","Basel, Switzerland",10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,86,143,114.5,"Novartis
", MA,0,24,1,0,0,0,0
303,Data Scientist,3.8,"Sunnyvale, CA","Sunnyvale, CA",5001 to 10000 employees,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),-1,0,0,93,149,121.0,"Juniper Networks
", CA,1,24,1,0,1,0,1
304,Senior Data Scientist,2.2,"Dallas, TX","Denver, CO",501 to 1000 employees,1993,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$50 to $100 million (USD),"Geometry Global, TracyLocke, Saatchi & Saatchi X",0,0,84,136,110.0,"The Integer Group
", TX,0,27,0,0,0,0,0
305,PV Scientist,2.9,"Newton, MA","Newton, MA",201 to 500 employees,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,60,123,91.5,"Karyopharm Therapeutics Inc.
", MA,1,-1,0,0,0,0,1
306,Clinical Data Analyst,4.1,"Portsmouth, VA","Herndon, VA",5001 to 10000 employees,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),-1,0,0,52,89,70.5,"ManTech
", VA,0,52,0,0,0,0,0
307,Data Engineer,3.7,"Lafayette, LA","Denver, CO",501 to 1000 employees,-1,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,0,48,93,70.5,"P2 Energy Solutions
", LA,0,-1,0,0,0,0,1
308,Computational Chemist/Data Scientist,3.8,"Richland, WA","Richland, WA",1001 to 5000 employees,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,56,97,76.5,"PNNL
", WA,1,55,1,0,0,0,0
309,Data Engineer,3.6,"Springfield, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,65,119,92.0,"MassMutual
", MA,1,169,1,0,1,0,1
310,Principal Data Scientist (Computational Chemistry),4.7,"Salt Lake City, UT","Salt Lake City, UT",51 to 200 employees,2013,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),-1,0,0,108,173,140.5,"Recursion Pharmaceuticals
", UT,1,7,1,0,0,1,0
311,Product Engineer – Data Science,3.5,"Arlington, VA","Redlands, CA",1001 to 5000 employees,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,0,0,63,101,82.0,"Esri
", VA,0,51,1,0,0,0,0
312,"Principal Scientist, Chemistry & Immunology",3.3,"Rochester, NY","Rochester, NY",10000+ employees,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,54,115,84.5,"Rochester Regional Health
", NY,1,6,0,0,0,0,0
313,"Scientist/Senior Scientist, Autoimmune",4.4,"Cambridge, MA","Cambridge, MA",201 to 500 employees,2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1,0,0,90,179,134.5,"Rubius Therapeutics
", MA,1,7,0,0,0,0,0
314,Data Scientist,3.3,"San Francisco, CA","San Francisco, CA",201 to 500 employees,2008,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,127,202,164.5,"Samba TV
", CA,1,12,0,0,0,0,0
315,Market Data Analyst,3.4,"West Palm Beach, FL","West Palm Beach, FL",201 to 500 employees,1991,Company - Public,Telecommunications Manufacturing,Telecommunications,$50 to $100 million (USD),-1,0,0,31,57,44.0,"SV Microwave
", FL,1,29,0,0,0,0,0
316,Software Engineer - Data Visualization,4.0,"Annapolis Junction, MD","Annapolis Junction, MD",51 to 200 employees,2002,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),-1,0,0,60,127,93.5,"ClearEdge
", MD,1,18,0,0,0,0,1
317,Data Engineer,4.4,"Herndon, VA","Pleasanton, CA",1 to 50 employees,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,75,143,109.0,"SpringML
", VA,0,5,1,0,1,0,0
318,Staff Data Engineer,3.8,"Austin, TX","Redwood City, CA",501 to 1000 employees,2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Splunk, Datadog, Elastic",0,0,105,194,149.5,"Sumo Logic
", TX,0,10,0,0,1,1,0
319,Associate Data Engineer,3.5,"Washington, DC","Washington, DC",1001 to 5000 employees,2007,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,-1,0,0,45,86,65.5,"EAB
", DC,1,13,0,0,1,1,1
320,Senior Data Scientist,3.5,"Charlotte, NC","Charlotte, NC",1001 to 5000 employees,2017,Company - Public,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1,0,0,95,154,124.5,"Brighthouse Financial
", NC,1,3,1,0,1,0,1
321,Staff BI and Data Engineer,2.9,"San Jose, CA","New York, NY",51 to 200 employees,1998,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Commerce Signals, Cardlytics, Yodlee",0,0,80,148,114.0,"Affinity Solutions
", CA,0,22,1,0,1,0,0
322,Marketing Data Analyst,3.9,"Exton, PA","Exton, PA",501 to 1000 employees,1937,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"TruMark Financial, North Island Credit Union, CommunityAmerica Credit Union",0,0,36,62,49.0,"Citadel Federal Credit Union
", PA,1,83,1,0,0,0,0
323,"Principal Scientist, Hematology",3.3,"Rochester, NY","Rochester, NY",10000+ employees,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,54,115,84.5,"Rochester Regional Health
", NY,1,6,0,0,0,0,0
324,Data Analyst,3.7,"Alexandria, VA","Alexandria, VA",501 to 1000 employees,1989,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"CSC, Booz Allen Hamilton, ManTech",0,0,50,92,71.0,"CALIBRE Systems
", VA,1,31,0,0,0,0,1
325,"Director - Data, Privacy and AI Governance",3.6,"Boston, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,67,135,101.0,"MassMutual
", MA,0,169,0,0,0,0,0
326,Data Scientist,3.5,"Redlands, CA","Redlands, CA",1001 to 5000 employees,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,0,0,82,132,107.0,"Esri
", CA,1,51,1,0,1,1,0
327,Data Scientist,4.7,"Ipswich, MA","Ipswich, MA",201 to 500 employees,1974,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Thermo Fisher Scientific, Enzymatics, Illumina",0,0,85,140,112.5,"New England Biolabs
", MA,1,46,1,0,0,0,1
328,Staff Machine Learning Engineer,3.9,"San Francisco, CA","San Francisco, CA",201 to 500 employees,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,138,224,181.0,"Tapjoy
", CA,1,13,1,0,1,0,0
329,Information Security Data Analyst,3.7,"Chicago, IL","Chicago, IL",10000+ employees,1928,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Cisco Systems, Huawei Technologies, IBM",0,0,42,80,61.0,"Motorola Solutions
", IL,1,92,1,0,1,0,0
330,Lead Data Engineer,4.1,"Mountain View, CA","Mountain View, CA",51 to 200 employees,2010,Company - Private,Internet,Information Technology,$50 to $100 million (USD),"Credit Karma, LendUp, SoFi",0,0,190,220,205.0,"Credit Sesame
", CA,1,10,1,0,1,1,0
331,Scientist Manufacturing - Kentucky BioProcessing,3.1,"Owensboro, KY","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,68,139,103.5,"Reynolds American
", KY,0,145,0,0,0,0,0
332,Data Analytics Project Manager,3.6,"Springfield, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,34,92,63.0,"MassMutual
", MA,1,169,0,0,0,0,1
333,Consultant - Analytics Consulting,3.0,"Hartford, CT","Bengaluru, India",10000+ employees,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",0,0,54,71,62.5,"Infosys
", CT,0,39,0,0,0,0,1
334,Data Engineer,3.5,"Orange, CA","Orange, CA",501 to 1000 employees,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,65,124,94.5,"Alignment Healthcare
", CA,1,7,1,0,1,1,1
335,Marketing Data Analyst,3.6,"Highland, CA","Highland, CA",1001 to 5000 employees,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),-1,0,0,35,62,48.5,"San Manuel Casino
", CA,1,34,0,0,0,0,1
336,Senior Scientist (Neuroscience),3.5,"Marlborough, MA","Marlborough, MA",1001 to 5000 employees,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,109,200,154.5,"Sunovion
", MA,1,10,1,0,0,0,1
337,Medical Laboratory Scientist,4.0,"Burleson, TX","Arlington, TX",1001 to 5000 employees,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1,1,0,18,25,21.5,"Texas Health Huguley Hospital
", TX,0,43,0,0,0,1,0
338,Machine Learning Engineer - Regulatory,3.7,"Lenexa, KS","Chicago, IL",501 to 1000 employees,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),-1,0,0,61,113,87.0,"Cboe Global Markets
", KS,0,47,1,0,0,0,1
339,R&D Specialist/ Food Scientist,2.4,"Hoopeston, IL","Flower Mound, TX",501 to 1000 employees,-1,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),-1,0,0,39,66,52.5,"Teasdale Latin Foods
", IL,0,-1,0,0,0,0,0
340,Data Engineer,3.2,"New York, NY","New York, NY",501 to 1000 employees,2003,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,"Coleman Research, AlphaSights, Third Bridge",0,0,43,86,64.5,"Guidepoint
", NY,1,17,1,0,0,1,1
341,"Scientist, Bacteriology",2.1,"Concord, CA","Concord, CA",201 to 500 employees,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,74,149,111.5,"Cerus Corporation
", CA,1,-1,0,0,0,0,1
342,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,"Cambridge, MA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,113,196,154.5,"Takeda Pharmaceuticals
", MA,0,239,0,0,1,1,1
343,Senior Research Scientist-Machine Learning,2.6,"Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,81,167,124.0,"Software Engineering Institute
", PA,1,36,0,0,0,0,0
344,Senior Data Scientist,4.4,"Chicago, IL","Chicago, IL",201 to 500 employees,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,97,160,128.5,"Maven Wave Partners
", IL,1,12,1,0,0,1,1
345,Clinical Laboratory Scientist,3.7,"Vail, CO","Vail, CO",501 to 1000 employees,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,24,39,31.5,"Vail Health
", CO,1,54,0,0,0,0,0
346,Analytics Manager - Data Mart,3.5,"Scotts Valley, CA","Scotts Valley, CA",501 to 1000 employees,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,42,86,64.0,"Central California Alliance for Health
", CA,1,24,0,0,0,0,0
347,Sr. Data Engineer - Contract-to-Hire (Java),3.0,"Knoxville, TN","Knoxville, TN",10000+ employees,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),"TravelCenters of America, Love's Travel Stops & Country Stores, Wawa",0,0,69,127,98.0,"Pilot Flying J Travel Centers LLC
", TN,1,62,1,0,0,0,0
348,Data Scientist - Algorithms & Inference,4.2,"San Francisco, CA","San Francisco, CA",51 to 200 employees,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,110,175,142.5,"Nuna
", CA,1,10,0,0,0,0,0
349,Senior Data Scientist - R&D Oncology,3.9,"New York, NY","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,102,172,137.0,"AstraZeneca
", NY,0,107,1,0,0,0,0
350,Data Engineer,4.0,"Denver, CO","Denver, CO",501 to 1000 employees,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,0,0,74,124,99.0,"Pinnacol Assurance
", CO,1,105,1,0,0,1,0
351,Food Scientist - Developer,3.3,"Milwaukee, WI","Milwaukee, WI",501 to 1000 employees,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,-1,0,0,40,68,54.0,"Palermo's Pizza
", WI,1,56,0,0,0,0,0
352,Senior Data Scientist,4.4,"Natick, MA","Natick, MA",1001 to 5000 employees,1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),-1,0,0,108,171,139.5,"MathWorks
", MA,1,36,1,0,0,0,0
353,Data Engineer,3.4,"Rockville, MD","Reston, VA",201 to 500 employees,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,0,0,76,142,109.0,"MetroStar Systems
", MD,0,21,0,0,0,1,0
354,"Director II, Data Science - GRM Actuarial",3.3,"Chicago, IL","Boston, MA",10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,202,306,254.0,"Liberty Mutual Insurance
", IL,0,108,1,0,0,0,0
355,"Scientist, Molecular/Cellular Biologist",2.9,"South San Francisco, CA","San Francisco, CA",201 to 500 employees,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"BioMarin Pharmaceutical, Sangamo Therapeutics, bluebird bio",0,0,49,97,73.0,"Audentes Therapeutics
", CA,0,8,0,0,0,0,0
356,Staff Scientist-Downstream Process Development,2.7,"Rockville, MD","Rockville, MD",201 to 500 employees,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,49,113,81.0,"Advanced BioScience Laboratories
", MD,1,59,0,0,0,0,1
357,MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,3.6,"Millville, DE","Lewes, DE",1001 to 5000 employees,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,21,34,27.5,"Beebe Healthcare
", DE,0,85,0,0,0,0,0
358,Scientist - Analytical Services,3.1,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,65,134,99.5,"Reynolds American
", NC,1,145,0,0,0,0,1
359,Associate Data Analyst- Graduate Development Program,3.3,"Richfield, OH","Richfield, OH",501 to 1000 employees,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,0,0,32,59,45.5,"National Interstate
", OH,1,31,0,0,0,0,0
360,Sr. Data Engineer,4.5,"Indianapolis, IN","Indianapolis, IN",51 to 200 employees,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),-1,0,0,87,158,122.5,"Moser Consulting
", IN,1,24,1,0,1,1,0
361,Senior Insurance Data Scientist,3.9,"Chicago, IL","Chicago, IL",5001 to 10000 employees,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),-1,0,0,107,173,140.0,"TransUnion
", IL,1,52,1,0,0,0,1
362,Senior Data Science Systems Engineer,3.2,"Hampton, VA","Bedford, MA",5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,56,99,77.5,"MITRE
", VA,0,62,0,0,0,0,0
363,ENVIRONMENTAL ENGINEER/SCIENTIST,3.3,"Cambridge, MA","Cambridge, MA",1 to 50 employees,1976,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown / Non-Applicable,-1,1,1,25,28,26.5,"Mcphail Associates
", MA,1,44,0,0,0,0,1
364,Senior Scientist - Regulatory Submissions,3.1,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,80,155,117.5,"Reynolds American
", NC,1,145,0,0,0,0,1
365,Scientist - Biomarker and Flow Cytometry,2.4,"San Diego, CA","San Diego, CA",501 to 1000 employees,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),-1,0,0,43,98,70.5,"Crown Bioscience
", CA,1,14,0,0,0,0,0
366,Revenue Analytics Manager,4.8,"San Francisco, CA","San Francisco, CA",51 to 200 employees,2011,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1,0,0,45,78,61.5,"HOVER
", CA,1,9,0,0,0,0,1
367,"Associate Scientist, LC/MS Biologics",2.9,"Ithaca, NY","Morrisville, NC",1001 to 5000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,44,96,70.0,"Q2 Solutions
", NY,0,5,0,0,0,0,1
368,Sr. Scientist Method Development,2.9,"Marietta, GA","Morrisville, NC",1001 to 5000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,50,110,80.0,"Q2 Solutions
", GA,0,5,0,0,0,0,1
